p0.0,p0.1,p0.5,p0.9,p1.0
1.3387542068523057,8.411900972719604,28.980097300423154,47.39678607799059,56.24168784806803
1.3387542068523057,8.411900972719604,28.980097300423154,47.39678607799059,56.24168784806803
0.8178804175827771,4.296357438920276,15.255184449199518,27.42569892669202,35.30012042312063
0.8178804175827771,3.7215329925830902,12.113297244724713,23.735580333109862,35.0557573131281
0.8178804175827771,3.7215329925830902,10.641212267308513,20.010817519199303,25.244171385583037
0.8178804175827771,3.458194160056837,10.095769676226146,18.007814622880897,25.244171385583037
0.8629361634042183,3.2784556669061584,9.037708182793434,14.874743469688587,25.20464544402535
0.8629361634042183,3.1349719779951313,8.333305682149485,12.645702709050319,18.440228956415073
0.6876918744470822,2.597012912957753,7.621501064566247,12.304046927416229,16.867860748375897
0.8629361634042183,2.4116822962691127,6.909913827795741,11.860717967335562,16.397404328019068
0.6876918744470822,2.305420501231825,6.479679350094171,11.083385855034493,17.718565100704584
0.6876918744470822,2.0170472177555885,6.240611201919799,10.654192096892531,16.786352520517095
0.6876918744470822,1.9474129157463635,5.93294972156073,10.34334813490981,16.786352520517095
0.6876918744470822,1.9474129157463635,5.646550864642721,10.244273202687124,15.615746451339586
0.6876918744470822,1.9474129157463635,5.405545596140127,10.244273202687124,15.615746451339586
0.6876918744470822,1.9474129157463635,5.257822945690936,10.116653848109845,15.615746451339586
0.6876918744470822,1.9474129157463635,5.08567788577053,10.044547141834776,13.88410934824636
0.24505447990261064,1.693422903547876,4.860847010577432,9.818929266405835,13.88410934824636
0.24505447990261064,1.693422903547876,4.8270607128423535,9.818929266405835,13.88410934824636
0.24505447990261064,1.4739275962421399,4.693799030019148,9.818929266405835,13.88410934824636
0.24505447990261064,1.4739275962421399,4.604027604826564,9.39866916095746,12.617451939929676
0.24505447990261064,1.4739275962421399,4.499633473119495,9.222207217352564,12.617451939929676
0.24505447990261064,1.4739275962421399,4.486629423166475,9.222207217352564,12.617451939929676
0.24505447990261064,1.443774118663754,4.376049334059281,9.222207217352564,12.617451939929676
0.24505447990261064,1.4739275962421399,4.330491301593588,8.926838083599192,11.810584581475666
0.24505447990261064,1.4739275962421399,3.9819241845728124,8.888184595505797,11.810584581475666
0.24505447990261064,1.4739275962421399,3.9615438255555104,8.888184595505797,11.810584581475666
0.24505447990261064,1.4739275962421399,3.8988343126527947,8.888184595505797,11.810584581475666
0.24505447990261064,1.4739275962421399,3.8988343126527947,8.761302983408665,11.810584581475666
0.24505447990261064,1.4739275962421399,3.859973792009474,8.761302983408665,11.810584581475666
0.24505447990261064,1.4739275962421399,3.859973792009474,8.443204987095639,11.422933488848923
0.24505447990261064,1.4739275962421399,3.8460004635589704,8.443204987095639,11.422933488848923
0.24505447990261064,1.4739275962421399,3.8460004635589704,8.443204987095639,11.422933488848923
0.24505447990261064,1.4739275962421399,3.8460004635589704,8.443204987095639,11.422933488848923
0.24505447990261064,1.4739275962421399,3.8460004635589704,8.443204987095639,11.422933488848923
0.24505447990261064,1.4739275962421399,3.8360962321740573,8.443204987095639,11.422933488848923
0.24505447990261064,1.4739275962421399,3.8360962321740573,8.443204987095639,11.422933488848923
0.24505447990261064,1.4739275962421399,3.8360962321740573,8.443204987095639,11.422933488848923
