p0.0,p0.1,p0.5,p0.9,p1.0
0.7491811264191637,24.58033798227379,84.58031096050756,205.60395624287298,263.0390387735001
0.7491811264191637,24.58033798227379,84.58031096050756,205.60395624287298,263.0390387735001
0.7491811264191637,15.776255361131733,76.17893567229193,173.08481584469186,231.65560624541453
0.7491811264191637,12.610627888064167,74.29653801460674,167.50887820635822,225.14337278783663
0.8743357449050413,10.683143503513552,76.01995344852577,167.50887820635822,225.14337278783663
0.8743357449050413,8.99867763422501,34.61497390836555,167.50887820635822,225.14337278783663
0.9206962229447128,8.385887352820518,34.555302908009644,167.50887820635822,225.14337278783663
0.9206962229447128,7.915422416641558,27.91746777608704,167.50887820635822,225.14337278783663
0.9206962229447128,7.193370607339661,26.73739139598499,152.03371192602023,209.77158983642963
0.9206962229447128,6.447567370721247,20.818703742747797,152.03371192602023,209.77158983642963
0.7490031401583704,6.307288559776106,19.70238875722297,152.03371192602023,209.77158983642963
0.6085697181152318,5.566357200931702,17.98828015817706,152.03371192602023,209.77158983642963
0.6085697181152318,5.292409279669866,16.380668285100416,152.03371192602023,209.77158983642963
0.6085697181152318,4.875420842510955,15.370246408716493,152.03371192602023,209.77158983642963
0.6085697181152318,4.726046871681598,15.079689537114955,152.03371192602023,209.77158983642963
0.6085697181152318,4.709103198746043,15.017596845983103,152.03371192602023,209.77158983642963
0.6085697181152318,4.618079502477534,13.887822865548783,152.03371192602023,209.77158983642963
0.6085697181152318,4.472802555611581,13.021448979325447,152.03371192602023,209.77158983642963
0.6085697181152318,4.38700978486164,12.472795967187837,152.03371192602023,209.77158983642963
0.6085697181152318,4.13146792582208,11.953351718580011,152.03371192602023,209.77158983642963
0.2652176149114242,4.036152872101076,11.848309667389273,152.03371192602023,209.77158983642963
0.2652176149114242,3.99653027947172,11.7682586049141,152.03371192602023,209.77158983642963
0.2652176149114242,3.905113725630536,11.200643753965402,152.03371192602023,209.77158983642963
0.2652176149114242,3.905113725630536,10.72752949849674,152.03371192602023,209.77158983642963
0.2652176149114242,3.775164681702987,10.658181361531293,152.03371192602023,209.77158983642963
0.2652176149114242,3.775164681702987,10.322820823860017,152.03371192602023,209.77158983642963
0.2332498804930026,3.6145184784316964,9.967599616865243,152.03371192602023,209.77158983642963
0.2652176149114242,3.488352496713426,9.86101366430477,152.03371192602023,209.77158983642963
0.2652176149114242,3.3757087642750085,9.737623958707664,152.03371192602023,209.77158983642963
0.2652176149114242,3.327597048158819,9.577144162964007,152.03371192602023,209.77158983642963
0.2652176149114242,3.2682790238421022,9.549812142723576,152.03371192602023,209.77158983642963
0.2652176149114242,3.233661895445182,9.24991999644085,152.03371192602023,209.77158983642963
0.2652176149114242,3.1805714007077532,9.223291679463753,152.03371192602023,209.77158983642963
0.2652176149114242,3.1244131804756785,9.057705917392827,152.03371192602023,209.77158983642963
0.2652176149114242,3.093740492342245,8.707342511383098,152.03371192602023,209.77158983642963
0.5079982920833918,3.0693985086989883,8.574970728181055,152.03371192602023,209.77158983642963
0.5079982920833918,3.0557522578787424,8.4657680255445,152.03371192602023,209.77158983642963
0.5079982920833918,3.043284766733686,8.244516257641761,152.03371192602023,209.77158983642963
0.5079982920833918,3.043284766733686,8.049241915408361,53.96483462688056,92.09527285383946
